x,y1,y2
0.0,16642.0,2281.0
0.01,16624.0,2289.0
0.02,16625.0,2287.0
0.03,16633.0,2291.0
0.04,16642.0,2290.0
0.05,16673.0,2287.0
0.06,16691.0,2286.0
0.07,16695.0,2285.0
0.08,16731.0,2285.0
0.09,16739.0,2287.0
0.1,16730.0,2285.0
0.11,16723.0,2286.0
0.12,16713.0,2286.0
0.13,16702.0,2287.0
0.14,16742.0,2289.0
0.15,16738.0,2286.0
0.16,16738.0,2289.0
0.17,16753.0,2289.0
0.18,16745.0,2287.0
0.19,16727.0,2283.0
0.2,16760.0,2287.0
0.21,16752.0,2286.0
0.22,16792.0,2286.0
0.23,16808.0,2286.0
0.24,16819.0,2284.0
0.25,16826.0,2282.0
0.26,16855.0,2285.0
0.27,16805.0,2288.0
0.28,16796.0,2287.0
0.29,16843.0,2287.0
0.3,16833.0,2288.0
0.31,16844.0,2284.0
0.32,16902.0,2286.0
0.33,16914.0,2286.0
0.34,16902.0,2284.0
0.35,16954.0,2283.0
0.36,16962.0,2283.0
0.37,16946.0,2284.0
0.38,17003.0,2284.0
0.39,17048.0,2285.0
0.4,17071.0,2284.0
0.41,17106.0,2282.0
0.42,17081.0,2282.0
0.43,17064.0,2281.0
0.44,17115.0,2282.0
0.45,17122.0,2286.0
0.46,17098.0,2282.0
0.47,17147.0,2282.0
0.48,17150.0,2282.0
0.49,17122.0,2284.0
0.5,17161.0,2284.0
0.51,17130.0,2282.0
0.52,17119.0,2284.0
0.53,17165.0,2284.0
0.54,17192.0,2285.0
0.55,17191.0,2284.0
0.56,17220.0,2280.0
0.57,17219.0,2284.0
0.58,17185.0,2282.0
0.59,17217.0,2281.0
0.6,17220.0,2282.0
0.61,17192.0,2282.0
0.62,17200.0,2283.0
0.63,17218.0,2285.0
0.64,17212.0,2282.0
0.65,17236.0,2283.0
0.66,17233.0,2283.0
0.67,17221.0,2282.0
0.68,17253.0,2283.0
0.69,17231.0,2286.0
0.7,17232.0,2286.0
0.71,17313.0,2287.0
0.72,17313.0,2285.0
0.73,17286.0,2288.0
0.74,17305.0,2287.0
0.75,17259.0,2286.0
0.76,17233.0,2284.0
0.77,17314.0,2285.0
0.78,17325.0,2287.0
0.79,17306.0,2286.0
0.8,17371.0,2284.0
0.81,17369.0,2286.0
0.82,17348.0,2288.0
0.83,17377.0,2282.0
0.84,17402.0,2285.0
0.85,17379.0,2286.0
0.86,17428.0,2281.0
0.87,17461.0,2283.0
0.88,17442.0,2281.0
0.89,17483.0,2282.0
0.9,17496.0,2284.0
0.91,17469.0,2282.0
0.92,17520.0,2281.0
0.93,17548.0,2284.0
0.94,17541.0,2282.0
0.95,17588.0,2280.0
0.96,17575.0,2281.0
0.97,17556.0,2278.0
0.98,17585.0,2284.0
0.99,17580.0,2282.0
1.0,17579.0,2283.0
1.01,17615.0,2283.0
1.02,17618.0,2282.0
1.03,17648.0,2279.0
1.04,17690.0,2282.0
1.05,17672.0,2285.0
1.06,17634.0,2283.0
1.07,17683.0,2283.0
1.08,17686.0,2283.0
1.09,17679.0,2287.0
1.1,17721.0,2281.0
1.11,17744.0,2283.0
1.12,17739.0,2278.0
1.13,17765.0,2282.0
1.14,17743.0,2282.0
1.15,17728.0,2283.0
1.16,17774.0,2282.0
1.17,17785.0,2283.0
1.18,17762.0,2281.0
1.19,17813.0,2282.0
1.2,17813.0,2281.0
1.21,17795.0,2285.0
1.22,17832.0,2282.0
1.23,17831.0,2285.0
1.24,17791.0,2282.0
1.25,17827.0,2282.0
1.26,17846.0,2282.0
1.27,17825.0,2280.0
1.28,17866.0,2282.0
1.29,17892.0,2283.0
1.3,17877.0,2282.0
1.31,17900.0,2278.0
1.32,17930.0,2282.0
1.33,17902.0,2280.0
1.34,17928.0,2282.0
1.35,17966.0,2282.0
1.36,17946.0,2279.0
1.37,17987.0,2281.0
1.38,17995.0,2280.0
1.39,17992.0,2278.0
1.4,18023.0,2279.0
1.41,18047.0,2282.0
1.42,18032.0,2282.0
1.43,18082.0,2282.0
1.44,18103.0,2282.0
1.45,18099.0,2280.0
1.46,18121.0,2277.0
1.47,18130.0,2280.0
1.48,18135.0,2279.0
1.49,18154.0,2279.0
1.5,18171.0,2282.0
1.51,18185.0,2280.0
1.52,18231.0,2281.0
1.53,18222.0,2280.0
1.54,18173.0,2277.0
1.55,18226.0,2279.0
1.56,18214.0,2279.0
1.57,18199.0,2282.0
1.58,18232.0,2278.0
1.59,18267.0,2280.0
1.6,18224.0,2281.0
1.61,18271.0,2279.0
1.62,18293.0,2283.0
1.63,18257.0,2284.0
1.64,18280.0,2278.0
1.65,18286.0,2280.0
1.66,18239.0,2279.0
1.67,18300.0,2277.0
1.68,18319.0,2280.0
1.69,18269.0,2276.0
1.7,18330.0,2277.0
1.71,18341.0,2279.0
1.72,18289.0,2278.0
1.73,18346.0,2277.0
1.74,18376.0,2279.0
1.75,18358.0,2279.0
1.76,18437.0,2279.0
1.77,18444.0,2278.0
1.78,18423.0,2275.0
1.79,18435.0,2277.0
1.8,18461.0,2278.0
1.81,18456.0,2276.0
1.82,18496.0,2279.0
1.83,18514.0,2277.0
1.84,18481.0,2276.0
1.85,18520.0,2275.0
1.86,18494.0,2277.0
1.87,18474.0,2276.0
1.88,18529.0,2276.0
1.89,18550.0,2275.0
1.9,18561.0,2277.0
1.91,18591.0,2273.0
1.92,18601.0,2277.0
1.93,18586.0,2273.0
1.94,18630.0,2274.0
1.95,18617.0,2277.0
1.96,18607.0,2275.0
1.97,18648.0,2279.0
1.98,18641.0,2275.0
1.99,18651.0,2275.0
2.0,18715.0,2275.0
2.01,18719.0,2279.0
2.02,18665.0,2275.0
2.03,18721.0,2274.0
2.04,18714.0,2277.0
2.05,18677.0,2275.0
2.06,18722.0,2274.0
2.07,18760.0,2273.0
2.08,18745.0,2275.0
2.09,18766.0,2275.0
2.1,18776.0,2275.0
2.11,18733.0,2276.0
2.12,18747.0,2276.0
2.13,18767.0,2277.0
2.14,18727.0,2277.0
2.15,18798.0,2277.0
2.16,18804.0,2275.0
2.17,18777.0,2275.0
2.18,18814.0,2276.0
2.19,18828.0,2278.0
2.2,18763.0,2276.0
2.21,18818.0,2275.0
2.22,18836.0,2275.0
2.23,18812.0,2275.0
2.24,18871.0,2273.0
2.25,18881.0,2278.0
2.26,18846.0,2276.0
2.27,18870.0,2280.0
2.28,18872.0,2274.0
2.29,18874.0,2276.0
2.3,18893.0,2274.0
2.31,18910.0,2280.0
2.32,18881.0,2275.0
2.33,18921.0,2274.0
2.34,18935.0,2275.0
2.35,18910.0,2274.0
2.36,18947.0,2273.0
2.37,18953.0,2278.0
2.38,18932.0,2272.0
2.39,18993.0,2273.0
2.4,19006.0,2275.0
2.41,18986.0,2274.0
2.42,19000.0,2273.0
2.43,19016.0,2275.0
2.44,18993.0,2272.0
2.45,19016.0,2272.0
2.46,19032.0,2273.0
2.47,19011.0,2273.0
2.48,19071.0,2275.0
2.49,19076.0,2274.0
2.5,19031.0,2271.0
2.51,19088.0,2274.0
2.52,19077.0,2273.0
2.53,19031.0,2275.0
2.54,19062.0,2271.0
2.55,19079.0,2273.0
2.56,19041.0,2272.0
2.57,19101.0,2270.0
2.58,19115.0,2274.0
2.59,19078.0,2273.0
2.6,19086.0,2270.0
2.61,19085.0,2273.0
2.62,19063.0,2274.0
2.63,19073.0,2272.0
2.64,19071.0,2274.0
2.65,19050.0,2274.0
2.66,19092.0,2271.0
2.67,19078.0,2273.0
2.68,19033.0,2273.0
2.69,19070.0,2270.0
2.7,19076.0,2272.0
2.71,19042.0,2271.0
2.72,19071.0,2271.0
2.73,19104.0,2272.0
2.74,19063.0,2271.0
2.75,19087.0,2270.0
2.76,19076.0,2271.0
2.77,19054.0,2270.0
2.78,19069.0,2272.0
2.79,19073.0,2270.0
2.8,19033.0,2270.0
2.81,19088.0,2270.0
2.82,19079.0,2273.0
2.83,19000.0,2272.0
2.84,19048.0,2271.0
2.85,19043.0,2271.0
2.86,18987.0,2273.0
2.87,19036.0,2270.0
2.88,19053.0,2272.0
2.89,18991.0,2270.0
2.9,19064.0,2273.0
2.91,19066.0,2271.0
2.92,19000.0,2271.0
2.93,19031.0,2270.0
2.94,19034.0,2275.0
2.95,18989.0,2275.0
2.96,19024.0,2274.0
2.97,19011.0,2273.0
2.98,18972.0,2271.0
2.99,19002.0,2270.0
3.0,18985.0,2271.0
3.01,18905.0,2270.0
3.02,18920.0,2268.0
3.03,18950.0,2269.0
3.04,18889.0,2269.0
3.05,18902.0,2270.0
3.06,18902.0,2268.0
3.07,18854.0,2270.0
3.08,18859.0,2270.0
3.09,18859.0,2270.0
3.1,18806.0,2270.0
3.11,18816.0,2272.0
3.12,18792.0,2275.0
3.13,18749.0,2271.0
3.14,18780.0,2272.0
3.15,18730.0,2272.0
3.16,18662.0,2270.0
3.17,18698.0,2270.0
3.18,18675.0,2275.0
3.19,18574.0,2269.0
3.2,18612.0,2267.0
3.21,18559.0,2272.0
3.22,18490.0,2272.0
3.23,18551.0,2272.0
3.24,18519.0,2271.0
3.25,18449.0,2270.0
3.26,18463.0,2270.0
3.27,18388.0,2271.0
3.28,18302.0,2268.0
3.29,18370.0,2269.0
3.3,18306.0,2271.0
3.31,18217.0,2274.0
3.32,18270.0,2270.0
3.33,18211.0,2271.0
3.34,18088.0,2269.0
3.35,18158.0,2271.0
3.36,18104.0,2271.0
3.37,18008.0,2270.0
3.38,18093.0,2270.0
3.39,18066.0,2271.0
3.4,17932.0,2271.0
3.41,17998.0,2272.0
3.42,17912.0,2272.0
3.43,17830.0,2272.0
3.44,17844.0,2270.0
3.45,17812.0,2271.0
3.46,17738.0,2272.0
3.47,17750.0,2272.0
3.48,17707.0,2273.0
3.49,17584.0,2272.0
3.5,17602.0,2271.0
3.51,17555.0,2273.0
3.52,17422.0,2273.0
3.53,17435.0,2270.0
3.54,17359.0,2272.0
3.55,17216.0,2272.0
3.56,17265.0,2275.0
3.57,17245.0,2273.0
3.58,17066.0,2273.0
3.59,17032.0,2272.0
3.6,16958.0,2273.0
3.61,16842.0,2271.0
3.62,16867.0,2272.0
3.63,16781.0,2273.0
3.64,16631.0,2274.0
3.65,16620.0,2272.0
3.66,16507.0,2277.0
3.67,16386.0,2274.0
3.68,16395.0,2275.0
3.69,16269.0,2275.0
3.7,16131.0,2274.0
3.71,16160.0,2276.0
3.72,16065.0,2278.0
3.73,15943.0,2276.0
3.74,15869.0,2278.0
3.75,15717.0,2275.0
3.76,15677.0,2274.0
3.77,15624.0,2276.0
3.78,15503.0,2279.0
3.79,15388.0,2278.0
3.8,15365.0,2279.0
3.81,15179.0,2283.0
3.82,15063.0,2279.0
3.83,15077.0,2282.0
3.84,14945.0,2284.0
3.85,14744.0,2281.0
3.86,14744.0,2284.0
3.87,14555.0,2285.0
3.88,14430.0,2284.0
3.89,14467.0,2284.0
3.9,14349.0,2288.0
3.91,14117.0,2281.0
3.92,14122.0,2284.0
3.93,13988.0,2289.0
3.94,13847.0,2285.0
3.95,13765.0,2286.0
3.96,13689.0,2291.0
3.97,13453.0,2286.0
3.98,13391.0,2285.0
3.99,13399.0,2293.0
4.0,13130.0,2288.0
4.01,13165.0,2292.0
4.02,13027.0,2292.0
4.03,12780.0,2293.0
4.04,12723.0,2291.0
4.05,12610.0,2293.0
4.06,12467.0,2295.0
4.07,12328.0,2297.0
4.08,12131.0,2296.0
4.09,11974.0,2294.0
4.1,11933.0,2298.0
4.11,11735.0,2297.0
4.12,11614.0,2300.0
4.13,11465.0,2295.0
4.14,11303.0,2304.0
4.15,11156.0,2296.0
4.16,11059.0,2298.0
4.17,10914.0,2302.0
4.18,10710.0,2300.0
4.19,10595.0,2300.0
4.2,10390.0,2304.0
4.21,10215.0,2303.0
4.22,10145.0,2306.0
4.23,9940.0,2307.0
4.24,9829.0,2307.0
4.25,9709.0,2306.0
4.26,9540.0,2309.0
4.27,9392.0,2302.0
4.28,9243.0,2309.0
4.29,9072.0,2312.0
4.3,9001.0,2306.0
4.31,8786.0,2311.0
4.32,8649.0,2310.0
4.33,8596.0,2312.0
4.34,8469.0,2314.0
4.35,8244.0,2314.0
4.36,8168.0,2313.0
4.37,7897.0,2314.0
4.38,7798.0,2315.0
4.39,7744.0,2313.0
4.4,7560.0,2318.0
4.41,7468.0,2318.0
4.42,7359.0,2315.0
4.43,7118.0,2316.0
4.44,7025.0,2321.0
4.45,7038.0,2316.0
4.46,6759.0,2318.0
4.47,6707.0,2325.0
4.48,6621.0,2319.0
4.49,6402.0,2319.0
4.5,6362.0,2325.0
4.51,6309.0,2323.0
4.52,5993.0,2325.0
4.53,5919.0,2327.0
4.54,5827.0,2321.0
4.55,5574.0,2322.0
4.56,5512.0,2325.0
4.57,5475.0,2322.0
4.58,5195.0,2323.0
4.59,5089.0,2326.0
4.6,5007.0,2322.0
4.61,4795.0,2322.0
4.62,4746.0,2325.0
4.63,4655.0,2324.0
4.64,4446.0,2324.0
4.65,4425.0,2328.0
4.66,4404.0,2323.0
4.67,4239.0,2326.0
4.68,4152.0,2329.0
4.69,4101.0,2326.0
4.7,3976.0,2327.0
4.71,3912.0,2327.0
4.72,3829.0,2326.0
4.73,3724.0,2331.0
4.74,3703.0,2333.0
4.75,3575.0,2327.0
4.76,3453.0,2331.0
4.77,3455.0,2333.0
4.78,3369.0,2328.0
4.79,3240.0,2333.0
4.8,3193.0,2332.0
4.81,3105.0,2329.0
4.82,2991.0,2331.0
4.83,2954.0,2333.0
4.84,2871.0,2331.0
4.85,2780.0,2333.0
4.86,2787.0,2331.0
4.87,2648.0,2332.0
4.88,2598.0,2336.0
4.89,2599.0,2332.0
4.9,2451.0,2335.0
4.91,2339.0,2336.0
4.92,2366.0,2335.0
4.93,2255.0,2333.0
4.94,2132.0,2340.0
4.95,2197.0,2332.0
4.96,2105.0,2335.0
4.97,1975.0,2337.0
4.98,2024.0,2334.0
4.99,1923.0,2336.0
5.0,1798.0,2339.0
5.01,1869.0,2338.0
5.02,1800.0,2336.0
5.03,1694.0,2341.0
5.04,1751.0,2341.0
5.05,1711.0,2339.0
5.06,1617.0,2340.0
5.07,1673.0,2340.0
5.08,1627.0,2339.0
5.09,1540.0,2342.0
5.1,1593.0,2343.0
5.11,1567.0,2339.0
5.12,1477.0,2341.0
5.13,1515.0,2339.0
5.14,1509.0,2336.0
5.15,1431.0,2340.0
5.16,1451.0,2339.0
5.17,1446.0,2338.0
5.18,1387.0,2340.0
5.19,1400.0,2340.0
5.2,1396.0,2340.0
5.21,1355.0,2342.0
5.22,1379.0,2342.0
5.23,1370.0,2346.0
5.24,1337.0,2346.0
5.25,1345.0,2343.0
5.26,1341.0,2341.0
5.27,1298.0,2345.0
5.28,1314.0,2345.0
5.29,1301.0,2346.0
5.3,1276.0,2348.0
5.31,1275.0,2347.0
5.32,1269.0,2348.0
5.33,1242.0,2346.0
5.34,1249.0,2348.0
5.35,1227.0,2349.0
5.36,1217.0,2349.0
5.37,1219.0,2346.0
5.38,1194.0,2350.0
5.39,1181.0,2350.0
5.4,1187.0,2350.0
5.41,1170.0,2350.0
5.42,1150.0,2352.0
5.43,1153.0,2353.0
5.44,1139.0,2352.0
5.45,1126.0,2352.0
5.46,1126.0,2354.0
5.47,1118.0,2356.0
5.48,1111.0,2358.0
5.49,1110.0,2360.0
5.5,1089.0,2357.0
5.51,1086.0,2358.0
5.52,1072.0,2360.0
5.53,1070.0,2358.0
5.54,1076.0,2363.0
5.55,1061.0,2362.0
5.56,1063.0,2362.0
5.57,1069.0,2366.0
5.58,1054.0,2364.0
5.59,1071.0,2363.0
5.6,1088.0,2364.0
5.61,1071.0,2363.0
5.62,1084.0,2363.0
5.63,1114.0,2367.0
5.64,1092.0,2366.0
5.65,1112.0,2364.0
5.66,1155.0,2367.0
5.67,1136.0,2368.0
5.68,1166.0,2366.0
5.69,1204.0,2367.0
5.7,1196.0,2365.0
5.71,1236.0,2366.0
5.72,1287.0,2369.0
5.73,1278.0,2368.0
5.74,1320.0,2367.0
5.75,1382.0,2368.0
5.76,1380.0,2367.0
5.77,1428.0,2364.0
5.78,1480.0,2368.0
5.79,1503.0,2368.0
5.8,1552.0,2367.0
5.81,1598.0,2370.0
5.82,1620.0,2370.0
5.83,1688.0,2370.0
5.84,1724.0,2368.0
5.85,1766.0,2370.0
5.86,1824.0,2367.0
5.87,1888.0,2371.0
5.88,1876.0,2366.0
5.89,1956.0,2368.0
5.9,2032.0,2370.0
5.91,2027.0,2369.0
5.92,2088.0,2371.0
5.93,2144.0,2373.0
5.94,2130.0,2371.0
5.95,2216.0,2372.0
5.96,2267.0,2375.0
5.97,2245.0,2373.0
5.98,2314.0,2369.0
5.99,2356.0,2373.0
6.0,2328.0,2372.0
6.01,2409.0,2374.0
6.02,2437.0,2372.0
6.03,2383.0,2373.0
6.04,2466.0,2372.0
6.05,2523.0,2380.0
6.06,2462.0,2376.0
6.07,2522.0,2374.0
6.08,2581.0,2375.0
6.09,2537.0,2375.0
6.1,2606.0,2375.0
6.11,2643.0,2376.0
6.12,2602.0,2377.0
6.13,2649.0,2374.0
6.14,2720.0,2379.0
6.15,2660.0,2378.0
6.16,2711.0,2376.0
6.17,2761.0,2379.0
6.18,2701.0,2379.0
6.19,2736.0,2375.0
6.2,2794.0,2376.0
6.21,2757.0,2378.0
6.22,2800.0,2379.0
6.23,2883.0,2379.0
6.24,2824.0,2378.0
6.25,2882.0,2380.0
6.26,2957.0,2381.0
6.27,2911.0,2383.0
6.28,2935.0,2379.0
6.29,3031.0,2380.0
6.3,3041.0,2383.0
6.31,3079.0,2379.0
6.32,3139.0,2380.0
6.33,3167.0,2377.0
6.34,3217.0,2376.0
6.35,3264.0,2378.0
6.36,3274.0,2379.0
6.37,3340.0,2375.0
6.38,3393.0,2378.0
6.39,3376.0,2374.0
6.4,3442.0,2375.0
6.41,3488.0,2373.0
6.42,3491.0,2378.0
6.43,3557.0,2372.0
6.44,3593.0,2375.0
6.45,3588.0,2374.0
6.46,3652.0,2375.0
6.47,3699.0,2376.0
6.48,3689.0,2377.0
6.49,3755.0,2374.0
6.5,3780.0,2379.0
6.51,3737.0,2375.0
6.52,3835.0,2377.0
6.53,3869.0,2380.0
6.54,3822.0,2376.0
6.55,3918.0,2375.0
6.56,3958.0,2378.0
6.57,3903.0,2375.0
6.58,4013.0,2373.0
6.59,4024.0,2378.0
6.6,3952.0,2376.0
6.61,4032.0,2376.0
6.62,4089.0,2379.0
6.63,4032.0,2377.0
6.64,4111.0,2374.0
6.65,4159.0,2377.0
6.66,4086.0,2379.0
6.67,4162.0,2375.0
6.68,4211.0,2378.0
6.69,4105.0,2380.0
6.7,4193.0,2377.0
6.71,4274.0,2377.0
6.72,4181.0,2380.0
6.73,4227.0,2377.0
6.74,4333.0,2380.0
6.75,4252.0,2381.0
6.76,4272.0,2380.0
6.77,4365.0,2379.0
6.78,4317.0,2378.0
6.79,4337.0,2379.0
6.8,4413.0,2382.0
6.81,4400.0,2383.0
6.82,4429.0,2380.0
6.83,4450.0,2383.0
6.84,4441.0,2381.0
6.85,4496.0,2384.0
6.86,4510.0,2385.0
6.87,4498.0,2382.0
6.88,4550.0,2380.0
6.89,4605.0,2382.0
6.9,4561.0,2381.0
6.91,4621.0,2384.0
6.92,4653.0,2384.0
6.93,4627.0,2384.0
6.94,4702.0,2384.0
6.95,4709.0,2386.0
6.96,4682.0,2388.0
6.97,4785.0,2383.0
6.98,4778.0,2388.0
6.99,4735.0,2383.0
7.0,4858.0,2382.0
7.01,4855.0,2386.0
7.02,4796.0,2381.0
7.03,4912.0,2381.0
7.04,4917.0,2386.0
7.05,4860.0,2381.0
7.06,4976.0,2384.0
7.07,5006.0,2386.0
7.08,4933.0,2383.0
7.09,5031.0,2380.0
7.1,5081.0,2385.0
7.11,5016.0,2384.0
7.12,5097.0,2380.0
7.13,5153.0,2382.0
7.14,5094.0,2380.0
7.15,5170.0,2379.0
7.16,5237.0,2383.0
7.17,5155.0,2385.0
7.18,5258.0,2381.0
7.19,5331.0,2383.0
7.2,5212.0,2385.0
7.21,5308.0,2380.0
7.22,5424.0,2384.0
7.23,5291.0,2384.0
7.24,5343.0,2380.0
7.25,5459.0,2382.0
7.26,5360.0,2386.0
7.27,5397.0,2380.0
7.28,5492.0,2383.0
7.29,5442.0,2387.0
7.3,5489.0,2382.0
7.31,5571.0,2383.0
7.32,5509.0,2384.0
7.33,5567.0,2379.0
7.34,5638.0,2381.0
7.35,5561.0,2381.0
7.36,5619.0,2382.0
7.37,5720.0,2384.0
7.38,5643.0,2383.0
7.39,5683.0,2381.0
7.4,5759.0,2382.0
7.41,5716.0,2385.0
7.42,5734.0,2384.0
7.43,5784.0,2383.0
7.44,5782.0,2386.0
7.45,5802.0,2385.0
7.46,5840.0,2386.0
7.47,5837.0,2388.0
7.48,5910.0,2386.0
7.49,5932.0,2385.0
7.5,5918.0,2386.0
7.51,5955.0,2381.0
7.52,6005.0,2387.0
7.53,5970.0,2383.0
7.54,6031.0,2384.0
7.55,6064.0,2381.0
7.56,6020.0,2382.0
7.57,6087.0,2378.0
7.58,6086.0,2381.0
7.59,6070.0,2379.0
7.6,6148.0,2376.0
7.61,6170.0,2379.0
7.62,6117.0,2378.0
7.63,6207.0,2376.0
7.64,6220.0,2379.0
7.65,6165.0,2379.0
7.66,6272.0,2375.0
7.67,6280.0,2377.0
7.68,6194.0,2375.0
7.69,6319.0,2372.0
7.7,6363.0,2379.0
7.71,6291.0,2378.0
7.72,6349.0,2375.0
7.73,6431.0,2377.0
7.74,6337.0,2379.0
7.75,6403.0,2375.0
7.76,6469.0,2381.0
7.77,6384.0,2380.0
7.78,6451.0,2375.0
7.79,6527.0,2380.0
7.8,6458.0,2380.0
7.81,6523.0,2377.0
7.82,6593.0,2381.0
7.83,6504.0,2381.0
7.84,6586.0,2377.0
